"text","intent","sentiment","priority"
"معلش، شكراً مقدماً لو قدرتوا تلغوا الطلب بسرعة ياريت حد يرد عليا","cancel_order","positive","medium"
"على فكرة، شكراً مقدماً لو قدرتوا تلغوا الطلب بسرعة برجاء الإفادة","cancel_order","positive","medium"
"على فكرة، شكراً مقدماً لو قدرتوا تلغوا الطلب بسرعة ياريت حد يرد عليا","cancel_order","positive","medium"
"من فضلك، شكراً مقدماً لو قدرتوا تلغوا الطلب بسرعة","cancel_order","positive","medium"
"معلش، مش مستعجل، بس حابب أعرف خطوات الالغاء","cancel_order","neutral","low"
"على فكرة، مش مستعجل، بس حابب أعرف خطوات الإلغاء","cancel_order","neutral","low"
"طب مش مستعجل، بس حابب أعرف خطوات الالغاء وشكراً لتعاونكم","cancel_order","neutral","low"
"طب مش مستعجل، بس حابب أعرف خطوات الإلغاء ياريت حد يرد عليا","cancel_order","neutral","low"
"بجد مش مستعجل، بس حابب أعرف خطوات الالغاء في انتظار ردكم","cancel_order","neutral","low"
"مش مستعجل، بس حابب أعرف خطوات الإلغاء برجاء الإفادة","cancel_order","neutral","low"
"طب مش مستعجل، بس حابب أعرف خطوات الالغاء","cancel_order","neutral","low"
"على فكرة، مش مستعجل، بس حابب أعرف خطوات الالغاء ياريت حد يرد عليا","cancel_order","neutral","low"
"بجد مش مستعجل، بس حابب أعرف خطوات الالغاء ياريت حد يرد عليا","cancel_order","neutral","low"
"مش مستعجل، بس حابب أعرف خطوات الالغاء وشكراً لتعاونكم","cancel_order","neutral","low"
"لو سمحت، مش مستعجل، بس حابب أعرف خطوات الإلغاء برجاء الإفادة","cancel_order","neutral","low"
"معلش، مش مستعجل، بس حابب أعرف خطوات الإلغاء وشكراً لتعاونكم","cancel_order","neutral","low"
"على فكرة، عايز ألغي الأوردر لأني لقيت سعر أحسن ياريت حد يرد عليا","cancel_order","neutral","medium"
"على فكرة، عاوز ألغي الأوردر لأني لقيت سعر أحسن في انتظار ردكم","cancel_order","neutral","medium"
"بجد عايز ألغي الأوردر لأني لقيت سعر أحسن ياريت حد يرد عليا","cancel_order","neutral","medium"
"بجد عايز ألغي الاوردر لأني لقيت سعر أحسن","cancel_order","neutral","medium"
"طب عاوز ألغي الأوردر لأني لقيت سعر أحسن برجاء الإفادة","cancel_order","neutral","medium"
"معلش، عايز ألغي الأوردر لأني لقيت سعر أحسن ياريت حد يرد عليا","cancel_order","neutral","medium"
"طب عايز ألغي الأوردر لأني لقيت سعر أحسن وشكراً لتعاونكم","cancel_order","neutral","medium"
"معلش، عايز ألغي الأوردر لأني لقيت سعر أحسن في انتظار ردكم","cancel_order","neutral","medium"
"عايز ألغي الأوردر لأني لقيت سعر أحسن برجاء الإفادة","cancel_order","neutral","medium"
"معلش، عايز ألغي الأوردر لأني لقيت سعر أحسن","cancel_order","neutral","medium"
"لو سمحت، عاوز ألغي الأوردر لأني لقيت سعر أحسن في انتظار ردكم","cancel_order","neutral","medium"
"طب عايز ألغي الأوردر لأني لقيت سعر أحسن في انتظار ردكم","cancel_order","neutral","medium"
"بجد طلبت غلط، عايز ألغي الأوردر #1003 وشكراً لتعاونكم","cancel_order","neutral","medium"
"طب طلبت غلط، عايز ألغي الاوردر #1002 وشكراً لتعاونكم","cancel_order","neutral","medium"
"لو سمحت، طلبت غلط، عايز ألغي الأوردر #1003 وشكراً لتعاونكم","cancel_order","neutral","medium"
"لو سمحت، طلبت غلط، عايز ألغي الأوردر #1003 في انتظار ردكم","cancel_order","neutral","medium"
"من فضلك، طلبت غلط، عايز ألغي الأوردر #1001 وشكراً لتعاونكم","cancel_order","neutral","medium"
"طب طلبت غلط، عايز ألغي الأوردر #1003 في انتظار ردكم","cancel_order","neutral","medium"
"معلش، طلبت غلط، عايز ألغي الأوردر #1003","cancel_order","neutral","medium"
"طب طلبت غلط، عايز ألغي الاوردر #1001 برجاء الإفادة","cancel_order","neutral","medium"
"معلش، طلبت غلط، عايز ألغي الأوردر #1001 برجاء الإفادة","cancel_order","neutral","medium"
"بجد طلبت غلط، عايز ألغي الاوردر #1001 برجاء الإفادة","cancel_order","neutral","medium"
"طب طلبت غلط، عاوز ألغي الأوردر #1001","cancel_order","neutral","medium"
"طب طلبت غلط، عايز ألغي الاوردر #1003","cancel_order","neutral","medium"
"طب طلبت غلط، عايز الغي الأوردر #1002","cancel_order","neutral","medium"
"بجد مش قادر أستنى، عايز إلغاء عاجل للطلب #1002 وشكراً لتعاونكم","cancel_order","negative","high"
"لو سمحت، مش قادر أستنى، عاوز إلغاء عاجل للطلب #1001 برجاء الإفادة","cancel_order","negative","high"
"معلش، مش قادر أستنى، عايز إلغاء عاجل للطلب #1001","cancel_order","negative","high"
"مش قادر أستنى، عايز إلغاء عاجل للطلب #1001 وشكراً لتعاونكم","cancel_order","negative","high"
"لو سمحت، مش قادر أستنى، عايز إلغاء عاجل للطلب #1001 ياريت حد يرد عليا","cancel_order","negative","high"
"مش قادر أستنى، عايز الغاء عاجل للطلب #1003 في انتظار ردكم","cancel_order","negative","high"
"على فكرة، مش قادر أستنى، عايز إلغاء عاجل للطلب #1002 برجاء الإفادة","cancel_order","negative","high"
"لو سمحت، مش قادر أستنى، عاوز إلغاء عاجل للطلب #1003 في انتظار ردكم","cancel_order","negative","high"
"بجد مش قادر أستنى، عايز إلغاء عاجل للطلب #1001 ياريت حد يرد عليا","cancel_order","negative","high"
"على فكرة، مش قادر أستنى، عايز إلغاء عاجل للطلب #1002 وشكراً لتعاونكم","cancel_order","negative","high"
"طب مش قادر أستنى، عاوز إلغاء عاجل للطلب #1001","cancel_order","negative","high"
"بجد مش قادر أستنى، عايز إلغاء عاجل للطلب #1003 في انتظار ردكم","cancel_order","negative","high"
"من فضلك، مش قادر أستنى، عاوز إلغاء عاجل للطلب #1002 وشكراً لتعاونكم","cancel_order","negative","high"
"بجد مش قادر أستنى، عاوز إلغاء عاجل للطلب #1002 في انتظار ردكم","cancel_order","negative","high"
"معلش، شكراً على المساعدة، عايز بس تأكيد الغاء الطلب","cancel_order","positive","medium"
"معلش، شكراً على المساعدة، عايز بس تأكيد إلغاء الطلب برجاء الإفادة","cancel_order","positive","medium"
"بجد شكراً على المساعدة، عايز بس تأكيد إلغاء الطلب","cancel_order","positive","medium"
"من فضلك، شكراً على المساعدة، عايز بس تأكيد الغاء الطلب وشكراً لتعاونكم","cancel_order","positive","medium"
"طب شكراً على المساعدة، عايز بس تأكيد الغاء الطلب ياريت حد يرد عليا","cancel_order","positive","medium"
"بجد شكراً على المساعدة، عايز بس تأكيد إلغاء الطلب وشكراً لتعاونكم","cancel_order","positive","medium"
"شكراً على المساعدة، عايز بس تأكيد إلغاء الطلب","cancel_order","positive","medium"
"على فكرة، شكراً على المساعدة، عايز بس تأكيد الغاء الطلب في انتظار ردكم","cancel_order","positive","medium"
"بجد شكراً على المساعدة، عايز بس تأكيد إلغاء الطلب برجاء الإفادة","cancel_order","positive","medium"
"شكراً على المساعدة، عايز بس تأكيد إلغاء الطلب ياريت حد يرد عليا","cancel_order","positive","medium"
"لو سمحت، شكراً على المساعدة، عايز بس تأكيد الغاء الطلب ياريت حد يرد عليا","cancel_order","positive","medium"
"طب شكراً على المساعدة، عايز بس تأكيد إلغاء الطلب","cancel_order","positive","medium"
"من فضلك، ممكن تلغوا لي الاوردر ده؟ برجاء الإفادة","cancel_order","neutral","medium"
"طب ممكن تلغوا لي الأوردر ده؟ وشكراً لتعاونكم","cancel_order","neutral","medium"
"طب ممكن تلغوا لي الأوردر ده؟ ياريت حد يرد عليا","cancel_order","neutral","medium"
"لو سمحت، ممكن تلغوا لي الاوردر ده؟ في انتظار ردكم","cancel_order","neutral","medium"
"من فضلك، ممكن تلغوا لي الاوردر ده؟","cancel_order","neutral","medium"
"لو سمحت، ممكن تلغوا لي الأوردر ده؟","cancel_order","neutral","medium"
"طب ممكن تلغوا لي الاوردر ده؟ برجاء الإفادة","cancel_order","neutral","medium"
"من فضلك، ممكن تلغوا لي الأوردر ده؟ في انتظار ردكم","cancel_order","neutral","medium"
"لو سمحت، ممكن تلغوا لي الأوردر ده؟ برجاء الإفادة","cancel_order","neutral","medium"
"بجد ممكن تلغوا لي الأوردر ده؟ برجاء الإفادة","cancel_order","neutral","medium"
